Date,Open,High,Low,Close,Adj Close,Volume
11/26/2020,468.700012,469.649994,460.100006,468.399994,468.399994,11322533
11/27/2020,468.299988,472.649994,462,463.25,463.25,18151096
12/1/2020,467.75,482.5,460.5,479.450012,479.450012,18193356
12/2/2020,481,487.899994,474.049988,484.899994,484.899994,20562558
12/3/2020,487.100006,489.149994,474,479.899994,479.899994,19723853
12/4/2020,486.850006,497.799988,483.399994,493.75,493.75,31039563
12/7/2020,498,510.5,494.600006,508.950012,508.950012,22125752
12/8/2020,514,516.25,499.649994,503.600006,503.600006,19298806
12/9/2020,504.899994,506.899994,499.100006,503.049988,503.049988,11608846
12/10/2020,501.5,508.75,494.100006,505.149994,505.149994,13194186
12/11/2020,508.5,508.5,497.299988,504.399994,504.399994,13760737
12/14/2020,507,512,501.149994,503.049988,503.049988,13886923
12/15/2020,505.850006,506.799988,498.100006,504.200012,504.200012,13074733
12/16/2020,504.200012,518.799988,502.100006,516.200012,516.200012,17381441
12/17/2020,517,522.5,512,515.099976,515.099976,19654749
12/18/2020,513.900024,514.900024,505.049988,510.649994,510.649994,10797760
12/21/2020,507.5,511.200012,480.149994,490.899994,490.899994,15253094
12/22/2020,494,505,485.549988,500.299988,500.299988,21233811
12/23/2020,500.299988,509.5,498.399994,507.200012,507.200012,13081361
12/24/2020,520,523,510.450012,517.299988,517.299988,20849597
12/28/2020,520.099976,527,516.599976,521.599976,521.599976,12882390
12/29/2020,523,524.950012,515.099976,520.25,520.25,11246474
12/30/2020,523.400024,523.400024,513.299988,516.150024,516.150024,10494434
12/31/2020,517.099976,518.450012,506.299988,509.700012,509.700012,15524994
1/1/2021,512.25,516.400024,508.200012,515.150024,515.150024,10185843
1/4/2021,517,520.5,511.600006,517.099976,517.099976,13240524
1/5/2021,514,516.900024,511.100006,514,514,10492428
1/6/2021,515,531.75,513.099976,525.299988,525.299988,30269288
1/7/2021,532,554.450012,527.099976,545.25,545.25,38717913
1/8/2021,549.299988,549.75,537.299988,540.25,540.25,14270435
1/11/2021,541.5,554.349976,541.5,547.150024,547.150024,19525604
1/12/2021,549,569,545,565.75,565.75,25380555
1/13/2021,588,601.700012,567,578.25,578.25,83668562
1/14/2021,582.700012,584.799988,570.049988,580.549988,580.549988,16661518
1/15/2021,609.549988,610.650024,593.799988,602.650024,602.650024,56392307
1/18/2021,602.650024,603,584,586.950012,586.950012,20965905
1/19/2021,591.099976,597.450012,586.5,592.299988,592.299988,10830923
1/20/2021,592.299988,602.5,589,596.150024,596.150024,13087294
1/21/2021,600.25,604.049988,574.400024,581.349976,581.349976,17060331
1/22/2021,583.900024,585.549988,572.75,576.849976,576.849976,12429589
1/25/2021,579,587.849976,569.549988,580.75,580.75,12273498
1/27/2021,580,581.75,562.349976,570.799988,570.799988,15280757
1/28/2021,566.5,575.849976,562.75,570.900024,570.900024,14921448
1/29/2021,578.5,578.5,550.599976,553.599976,553.599976,25051621
2/1/2021,559,581.099976,549.200012,579.150024,579.150024,13951025
2/2/2021,584.900024,605.650024,579.25,599.349976,599.349976,21311866
2/3/2021,609.400024,622.5,599.450012,608.849976,608.849976,30076561
2/4/2021,614.900024,623,595.650024,600.599976,600.599976,51018799
2/5/2021,603.799988,605.900024,576.25,581.099976,581.099976,34811620
2/8/2021,589,603.650024,584.700012,597.299988,597.299988,21247165
2/9/2021,598.900024,607.75,595,598.950012,598.950012,20541765
2/10/2021,604.950012,607.75,580.25,590.200012,590.200012,31059522
2/11/2021,592,603.549988,589,598.099976,598.099976,18898771
2/12/2021,597.849976,597.849976,584.599976,586.25,586.25,15611939
2/15/2021,592.099976,603,590,593.700012,593.700012,17641523
2/16/2021,595,601.599976,593,593.950012,593.950012,14787224
2/17/2021,596.950012,598.799988,590.049988,593.849976,593.849976,16133750
2/18/2021,597,598,585.200012,589.049988,589.049988,21784559
2/19/2021,590,596,575.5,581.349976,581.349976,19106404
2/22/2021,582,584.900024,568,570.299988,570.299988,19854892
2/23/2021,575,577,564,565.549988,565.549988,23326447
2/24/2021,568.099976,574.099976,565.200012,572.950012,572.950012,8725136
2/25/2021,579.900024,584.450012,577.049988,579.150024,579.150024,15931134
2/26/2021,574.5,585.950012,551.75,556.299988,556.299988,194887984
3/1/2021,558,559.099976,521,532.200012,532.200012,54075848
3/2/2021,540.5,544,528.849976,541.200012,541.200012,30058411
3/3/2021,548.75,550.75,540,546.299988,546.299988,24214390
3/4/2021,540,546,538,539.599976,539.599976,17352483
3/5/2021,535,538.5,524.400024,532.799988,532.799988,16351700
3/8/2021,531,535.450012,524.75,525.700012,525.700012,15011518
3/9/2021,530.099976,532,514.299988,521.75,521.75,19809833
3/10/2021,520.200012,530.5,516.349976,525.849976,525.849976,18663334
3/12/2021,530.549988,532.75,521.549988,524.200012,524.200012,11410264
3/15/2021,527.799988,527.799988,516.400024,522.849976,522.849976,10675512
3/16/2021,524,533.75,524,529.299988,529.299988,13007824
3/17/2021,528.799988,531,519,522.900024,522.900024,8326430
3/18/2021,529.849976,532.200012,515.349976,527.200012,527.200012,12235615
3/19/2021,528,534.75,525.5,529.950012,529.950012,48683525
3/22/2021,533.049988,534,523,528,528,13331409
3/23/2021,529.700012,532.450012,522.150024,529.25,529.25,14958494
3/24/2021,528,533.450012,521.5,523.650024,523.650024,10602439
3/25/2021,523.400024,523.650024,499.549988,507.75,507.75,17248482
3/26/2021,512.099976,524.900024,510.600006,522.5,522.5,10943035
3/30/2021,527.799988,527.900024,516.25,521.5,521.5,10494098
3/31/2021,522.349976,525.900024,516.25,517.299988,517.299988,7570387
4/1/2021,519.950012,523.900024,514.549988,520.799988,520.799988,6980458
4/5/2021,520.799988,529,514.599976,528.25,528.25,9203847
4/6/2021,528.5,537.849976,524.549988,532.200012,532.200012,12873443
4/7/2021,537,546.900024,535.25,541.599976,541.599976,20997280
4/8/2021,546.799988,548.549988,540.5,543,543,11157958
4/9/2021,539.5,549.75,536.5,545.25,545.25,11426998
4/12/2021,537.549988,538.849976,518.5,522.450012,522.450012,9687846
4/13/2021,526.400024,540,523.099976,536.150024,536.150024,6535007
4/15/2021,540,546.150024,530.25,539.349976,539.349976,9805711
4/16/2021,540.049988,544.150024,538,540.75,540.75,6157781
4/19/2021,532.25,535,523.25,526.450012,526.450012,7232945
4/20/2021,529,537,525.900024,530.200012,530.200012,7233304
4/22/2021,530,533.400024,526.049988,530.849976,530.849976,6552131
4/23/2021,529,532.450012,519.099976,522.599976,522.599976,6992388
4/26/2021,522.75,528.5,522.75,527.549988,527.549988,5819893
4/27/2021,527.450012,538.549988,526.25,534.299988,534.299988,9693047
4/28/2021,535.950012,548,535.599976,544.299988,544.299988,11970652
4/29/2021,549.700012,550,539.099976,540.849976,540.849976,8683857
4/30/2021,533.5,547,533.5,536.75,536.75,8178192
5/3/2021,530,562.5,529.049988,558.849976,558.849976,14288088
5/4/2021,565.950012,565.950012,546.700012,552.450012,552.450012,13934607
5/5/2021,556.900024,564.950012,554,559.950012,559.950012,11872729
5/6/2021,559.950012,564.400024,552.599976,558.75,558.75,9000753
5/7/2021,561.200012,572.900024,556.900024,568.5,568.5,12656867
5/10/2021,572,577,569.099976,572.549988,572.549988,8211446
5/11/2021,565.5,574.849976,564.049988,568.400024,568.400024,7885422
5/12/2021,568,569.150024,558.200012,561.75,561.75,6689476
5/14/2021,564,569.349976,556.150024,560.400024,560.400024,7555855
5/17/2021,563.950012,563.950012,545.799988,549.650024,549.650024,13424956
5/18/2021,547.5,552.900024,534.549988,536.349976,536.349976,34324460
5/19/2021,537.900024,540.549988,526.200012,528.200012,528.200012,19223054
5/20/2021,531,531,520,520.650024,520.650024,13777903
5/21/2021,523.25,533.299988,522,530.950012,530.950012,10299402
5/24/2021,531,533,526,526.799988,526.799988,6268351
5/25/2021,529.900024,530.799988,524.5,526.099976,526.099976,9239443
5/26/2021,529,530.799988,525,525.75,525.75,6781577
5/27/2021,526.099976,527,518.700012,519.799988,519.799988,22363299
5/28/2021,522.25,528.5,520.400024,523.599976,523.599976,10060110
5/31/2021,525.5,536,525.099976,534.900024,534.900024,12567516
6/1/2021,537.450012,538.400024,530.299988,532.900024,532.900024,8280431
6/2/2021,529.900024,534.599976,528,529.5,529.5,10372845
6/3/2021,530,533.400024,528.5,532.049988,532.049988,6174103
6/4/2021,533.950012,535.799988,531.200012,532.700012,532.700012,4788898
6/7/2021,534,541,533,536.450012,536.450012,9496183
6/8/2021,538.099976,548,534,546.799988,546.799988,12586649
6/9/2021,549.900024,551.5,535.349976,540,540,12440819
6/10/2021,543.900024,547.849976,540.349976,545.150024,545.150024,6888855
6/11/2021,545.5,549.75,540.049988,540.849976,540.849976,7634036
6/14/2021,540.849976,540.849976,529.299988,539.349976,539.349976,5609077
6/15/2021,541,543.650024,538.400024,542.5,542.5,7130896
6/16/2021,543.799988,543.799988,534.900024,536.75,536.75,9860470
6/17/2021,539.5,541.25,527.049988,528.650024,528.650024,10026485
6/18/2021,531.400024,541.900024,519,538.75,538.75,14723907
6/21/2021,535,541.900024,533,539.599976,539.599976,5637000
6/22/2021,548.049988,549,535.5,536.400024,536.400024,8946586
6/23/2021,538,539.200012,532.700012,534.049988,534.049988,4679563
6/24/2021,535,535.450012,527.400024,528.75,528.75,6301610
6/25/2021,531.299988,535.900024,529.349976,535.099976,535.099976,5402768
6/28/2021,537,537,530.450012,531.200012,531.200012,5168753
6/29/2021,531.25,532.25,524,524.950012,524.950012,8553386
6/30/2021,527,530.400024,524.349976,525.650024,525.650024,5654391
7/1/2021,529,531,522,522.650024,522.650024,6454014
7/2/2021,525.599976,533,520,525,525,13063791
7/5/2021,528,528.5,523.299988,523.950012,523.950012,6256128
7/6/2021,523.5,527.700012,521.099976,526.099976,526.099976,10300966
7/7/2021,523.200012,530.599976,523.200012,529.599976,529.599976,6546286
7/8/2021,530,532.799988,523.549988,525.299988,525.299988,5301428
7/9/2021,525.5,537.5,523,536.25,536.25,7169047
7/12/2021,538.950012,538.950012,528.650024,529.650024,529.650024,8768168
7/13/2021,533.549988,535.5,528.200012,530.049988,530.049988,7988044
7/14/2021,529,531.400024,526.650024,530.049988,530.049988,6543996
7/15/2021,532.5,532.5,525,525.450012,525.450012,6759881
7/16/2021,527,543.400024,525.950012,541.150024,541.150024,11043791
7/19/2021,539,544.700012,529.299988,538.450012,538.450012,8962285
7/20/2021,536.450012,536.799988,523,525.75,525.75,7505544
7/22/2021,531.099976,548,523.650024,546.700012,546.700012,19847956
7/23/2021,547.700012,560.650024,532.75,548.299988,548.299988,32588978
7/26/2021,545,553.849976,542.099976,544.049988,544.049988,5118493
7/27/2021,545.799988,545.799988,536.150024,540.549988,540.549988,5727485
7/28/2021,539.5,570.700012,537.849976,567.900024,567.900024,31932505
7/29/2021,574.099976,576.700012,565,567.150024,567.150024,15552340
7/30/2021,565.900024,568.5,557.799988,561.650024,561.650024,9938812
8/2/2021,566,569.950012,560,565.150024,565.150024,6254864
8/3/2021,568,582,562.099976,580.200012,580.200012,21280806
8/4/2021,575,586.900024,570.299988,574.400024,574.400024,21414510
8/5/2021,577.5,619,577.5,598.700012,598.700012,71088770
8/6/2021,594.5,616.950012,588.5,607.900024,607.900024,28520160
8/9/2021,610,612.700012,597.549988,599.25,599.25,9892910
8/10/2021,602.200012,628,598.400024,622.200012,622.200012,33878294
8/11/2021,622.200012,629.25,613.700012,620.849976,620.849976,18386089
8/12/2021,623,628.950012,617,623.150024,623.150024,8274954
8/13/2021,623.150024,638.799988,618.099976,637.049988,637.049988,20690579
8/16/2021,638.75,644,632,634.049988,634.049988,10312706
8/17/2021,634.049988,638,623,626.349976,626.349976,11102775
8/18/2021,625.900024,634,620.849976,622.950012,622.950012,7005347
8/20/2021,619.5,633,607,613.700012,613.700012,12534832
8/23/2021,618.400024,630.5,607.599976,622.650024,622.650024,12554898
8/24/2021,627.950012,627.950012,617.049988,620.099976,620.099976,5776595
8/25/2021,622.349976,622.349976,611,612.450012,612.450012,7977884
8/26/2021,610,611.5,584.299988,586.900024,586.900024,25831904
8/27/2021,588.799988,605.400024,585.049988,595.150024,595.150024,16141223
8/30/2021,596,625,590.099976,620.450012,620.450012,39759785
8/31/2021,626.049988,668.099976,625,664.049988,664.049988,59661820
9/1/2021,668,673.299988,654,666.400024,666.400024,30228814
9/2/2021,669.950012,673.75,664.049988,666.5,666.5,18601857
9/3/2021,668,669.599976,654,658.450012,658.450012,7774350
9/6/2021,664.400024,665.75,653.400024,654.599976,654.599976,10035041
9/7/2021,657.950012,680.5,648,670.549988,670.549988,27665704
9/8/2021,678,683.799988,665,667.849976,667.849976,20492200
9/9/2021,667.849976,688.200012,667.049988,686.150024,686.150024,19419892
9/13/2021,692,697,685.849976,693.299988,693.299988,19341527
9/14/2021,682.191833,686.805237,676.400574,681.406616,681.406616,11694600
9/15/2021,684.154968,721.405579,683.320679,712.129761,712.129761,56796797
9/16/2021,721.454712,723.417847,702.215881,705.356934,705.356934,45001991
9/17/2021,707.712708,721.20929,707.712708,714.730896,714.730896,26649321
9/20/2021,711.638977,720.17865,707.025574,711.589905,711.589905,14330899
9/21/2021,709.577698,727.098694,708.694275,713.258545,713.258545,14216876
9/22/2021,713.602112,718.559082,710.755554,713.35675,713.35675,16348622
9/23/2021,719.884155,726.460693,709.872131,713.405823,713.405823,26497345
9/24/2021,715.614319,739.122986,714.583679,725.773621,725.773621,72175065
9/27/2021,731,731.900024,718.150024,722.549988,722.549988,11282248
9/28/2021,724.400024,726.799988,686,696.150024,696.150024,21944239
9/29/2021,697,702,689.150024,694.099976,694.099976,16729859
9/30/2021,695.799988,709.799988,686.799988,688.299988,688.299988,13911568
10/1/2021,687.349976,687.349976,667.650024,675.900024,675.900024,14952128
10/4/2021,675,686.200012,669.700012,681.400024,681.400024,8917898
10/5/2021,684.400024,703.450012,680.400024,699.25,699.25,25598885
10/6/2021,705.75,707.950012,688.200012,691.400024,691.400024,10406502
10/7/2021,695.75,702.200012,691.299988,692.5,692.5,8121590
10/8/2021,695.150024,699.549988,688.900024,695.5,695.5,6297352
10/11/2021,693.099976,696.049988,685,690.849976,690.849976,8792050
10/12/2021,691,698.400024,684.200012,686.349976,686.349976,8579567
10/13/2021,689,696.799988,683.099976,689.900024,689.900024,7062149
10/14/2021,693,694,681.849976,685.799988,685.799988,9820591
10/18/2021,700,701.950012,679.650024,680.599976,680.599976,8574445
10/19/2021,699,699,675.450012,681.099976,681.099976,7328862
10/20/2021,683.400024,713.900024,681.400024,708.450012,708.450012,21217306
10/21/2021,710.950012,712.349976,689.200012,696.049988,696.049988,8908979
10/22/2021,698.5,705.299988,684.25,694.5,694.5,6587256
10/25/2021,693,704,675,691.099976,691.099976,9540441
10/26/2021,695,709.849976,689,696.200012,696.200012,10953878
10/27/2021,699.400024,714.650024,694,702.349976,702.349976,11878571
10/28/2021,702.75,706.049988,684.400024,689.75,689.75,8884507
10/29/2021,692.200012,701,677.049988,685.349976,685.349976,8602343
11/1/2021,689.950012,722.799988,689.599976,712.5,712.5,17121001
11/2/2021,712.5,723.099976,709.549988,713.950012,713.950012,7725455
11/3/2021,725.75,732.5,696,699.099976,699.099976,23261507
11/4/2021,704,704.799988,699.200012,701.099976,701.099976,1064714
11/8/2021,707.450012,714.900024,704,709,709,7565546
11/9/2021,711.700012,716.450012,705.150024,713.200012,713.200012,5278131
11/10/2021,717.5,738,707.349976,735.450012,735.450012,15180490
11/11/2021,735,738.599976,724.25,728.599976,728.599976,7421118
11/12/2021,733,745,725.25,743.5,743.5,9207508
11/15/2021,740,746,736.200012,737.549988,737.549988,5454742
11/16/2021,741.349976,742.049988,727.049988,730.299988,730.299988,4639931
11/17/2021,724.549988,732.349976,716.25,720.049988,720.049988,8002927
11/18/2021,720.599976,723.450012,708,714.349976,714.349976,4469597
11/22/2021,740,755.950012,733.099976,742.099976,742.099976,36884348
11/23/2021,745,761,735.700012,758.900024,758.900024,18240414
11/24/2021,764,781.799988,756.25,758.900024,758.900024,21653712
11/25/2021,759.049988,768.5,752.799988,765.150024,765.150024,8483653
11/26/2021,763,763,733.099976,738.75,738.75,11142921
11/29/2021,752,755,727.099976,739.349976,739.349976,15885643
11/30/2021,740,750.200012,722.650024,728.25,728.25,14272616
12/1/2021,733,737.400024,718.25,722.25,722.25,10488561
12/2/2021,723.900024,735.700012,714.150024,732.549988,732.549988,11507427
12/3/2021,730,734.650024,716.299988,718.349976,718.349976,11024093
12/6/2021,718,721.900024,693.849976,697.599976,697.599976,8804487
12/7/2021,702.349976,705.700012,694.099976,698.849976,698.849976,10238693
12/8/2021,705,719,702.299988,715.150024,715.150024,8296393
12/9/2021,716.799988,723.950012,711,713.950012,713.950012,9069515
12/10/2021,711,718.900024,707,710.700012,710.700012,4251339
12/13/2021,715,718.400024,698.349976,703.099976,703.099976,9896899
12/14/2021,701,706.299988,688.400024,691.599976,691.599976,9275631
12/15/2021,691.75,694.900024,684.099976,685.450012,685.450012,7674319
12/16/2021,689.900024,689.900024,677.599976,681.400024,681.400024,9633006
12/17/2021,681,685.700012,661.099976,666.049988,666.049988,13850460
12/20/2021,659.150024,661.150024,645.099976,658.25,658.25,11812939
12/21/2021,663.950012,670.900024,659.200012,667,667,8084499
12/22/2021,667,686,667,684.75,684.75,8522226
12/23/2021,689,689,675.5,678.75,678.75,5602466
12/24/2021,682.099976,682.849976,672.650024,677.049988,677.049988,3756020
12/27/2021,674.950012,678.349976,668.650024,675.75,675.75,3658572
12/28/2021,679.849976,683.5,675.049988,680.049988,680.049988,3892590
12/29/2021,679.950012,683.5,675,676.849976,676.849976,3847574
12/30/2021,677.5,685.799988,674.200012,679.349976,679.349976,5701612
12/31/2021,680.5,694.099976,680,683.799988,683.799988,4598628
1/3/2022,687.799988,692.599976,683.099976,691.299988,691.299988,2939833
1/4/2022,692.25,703.25,690.400024,697.450012,697.450012,6473875
1/5/2022,700.900024,702.75,691.75,700,700,4586105
1/6/2022,702,720.5,700,710.400024,710.400024,21642414
1/7/2022,713.900024,715.150024,701.450012,704.700012,704.700012,4315015
1/10/2022,705.400024,711.349976,703.650024,704.950012,704.950012,3565324
1/11/2022,703,709.549988,694.599976,703.450012,703.450012,10642484
1/12/2022,707.950012,732.700012,704.200012,730.200012,730.200012,12366953
1/13/2022,729,735.650024,726.150024,731.799988,731.799988,5829874
1/14/2022,729.950012,730.900024,718.450012,720.599976,720.599976,5344096
1/17/2022,720,734.75,719.549988,728.599976,728.599976,4340924
1/18/2022,727,730.700012,712.549988,714.349976,714.349976,4312058
1/19/2022,714,715,701.700012,703.700012,703.700012,5879490
1/20/2022,706,719.650024,705.25,715.400024,715.400024,4812496
1/21/2022,709.599976,714,689.349976,695.25,695.25,6704622
1/24/2022,690.299988,707,677.349976,689.900024,689.900024,11091633
1/25/2022,684,720.450012,682.150024,711.849976,711.849976,14128764
1/27/2022,706.5,716,701.5,707.25,707.25,8937312
1/28/2022,714.900024,754,701.650024,715.799988,715.799988,21450677
1/31/2022,728,735,719.549988,729.299988,729.299988,10745370
2/1/2022,733,735,718.299988,723.049988,723.049988,4814511
2/2/2022,726.099976,731.75,720.5,725.049988,725.049988,3286577
2/3/2022,726,729,718.5,721.650024,721.650024,3651578
2/4/2022,721.099976,723.25,716.5,720.200012,720.200012,3284198
2/7/2022,718,720.099976,699.5,706.5,706.5,6833983
2/8/2022,711.200012,714.700012,701,708.900024,708.900024,7167684
2/9/2022,707.099976,726.099976,702.150024,719.349976,719.349976,10185173
2/10/2022,722.950012,726.950012,708.599976,724.049988,724.049988,6074014
2/11/2022,721.700012,725.400024,710.900024,715.150024,715.150024,5646980
2/14/2022,704,704,685,689.700012,689.700012,7441445
2/15/2022,696,713.099976,686.599976,711.549988,711.549988,4650249
2/16/2022,717.400024,728.200012,708,721.799988,721.799988,5433910
2/17/2022,724.450012,727.5,715,717,717,5107708
2/18/2022,712.049988,719.549988,711.349976,712.549988,712.549988,4099366
2/21/2022,708.049988,716.549988,703,709.950012,709.950012,4307430
2/22/2022,694.200012,702.5,687.5,699.25,699.25,9148804
2/23/2022,700.099976,708.950012,699.5,704.400024,704.400024,4124469
2/24/2022,682,688.549988,645.450012,670.900024,670.900024,14139461
2/25/2022,677.5,695.150024,677.5,688.650024,688.650024,6452099
2/28/2022,681,690,666.450012,686.5,686.5,8301523
3/2/2022,684,684,666,674.25,674.25,10220908
3/3/2022,675,679.799988,668.599976,672.049988,672.049988,6517030
3/4/2022,665,667.950012,650,653.700012,653.700012,7094874
3/7/2022,640,679.349976,639,675.400024,675.400024,12615451
3/8/2022,675,686.849976,667.599976,683,683,8462985
3/9/2022,682,698,674.299988,691.5,691.5,9896395
3/10/2022,699.950012,707.5,690.599976,697.75,697.75,5989327
3/11/2022,696.700012,702.400024,691.5,694.849976,694.849976,3353880
3/14/2022,688.150024,704.849976,688.150024,700.400024,700.400024,4016137
3/15/2022,699,709.5,695.5,703.099976,703.099976,6006439
3/16/2022,710,715.5,705,712,712,3843706
3/17/2022,720,727.950012,715,722.900024,722.900024,8168953
3/21/2022,722,724.349976,706.799988,708.200012,708.200012,6317305
3/22/2022,708.5,721,705.849976,719.25,719.25,3000133
3/23/2022,719.25,719.849976,703,704.950012,704.950012,7974713
3/24/2022,698,708.849976,697.849976,706.349976,706.349976,3597143
3/25/2022,712.299988,714.450012,705.849976,709.349976,709.349976,2930336
